time,td,byt,pkt
1768375830127904.0,10000000,13464,173
1768375840127904.0,10000000,11985,154
1768375850127904.0,10000000,12677,163
1768375860127904.0,10000000,10926,141
1768375870127904.0,10000000,14883,167
1768375880127904.0,10000000,10829,139
1768375890127904.0,10000000,12182,157
1768375900127904.0,10000000,11961,154
1768375910127904.0,10000000,12307,159
1768375920127904.0,10000000,9770,126
1768375930127904.0,10000000,15498,177
1768375940127904.0,10000000,12457,160
1768375950127904.0,10000000,14476,188
1768375960127904.0,10000000,13505,160
1768375970127904.0,10000000,14253,184
1768375980127904.0,10000000,17726,182
1768375990127904.0,10000000,15765,186
1768376000127904.0,10000000,18424,198
1768376010127904.0,10000000,14858,177
1768376020127904.0,10000000,11803,152
1768376030127904.0,10000000,19134,191
1768376040127904.0,10000000,14816,183
1768376050127904.0,10000000,15565,184
1768376060127904.0,10000000,11741,151
1768376070127904.0,10000000,14822,184
1768376080127904.0,10000000,13519,175
1768376090127904.0,10000000,14169,183
1768376100127904.0,10000000,12892,158
1768376110127904.0,10000000,15801,188
1768376120127904.0,10000000,18127,189
1768376130127904.0,10000000,14820,185
1768376140127904.0,10000000,18044,193
1768376150127904.0,10000000,13553,175
1768376160127904.0,10000000,16771,198
1768376170127904.0,10000000,15599,186
1768376180127904.0,10000000,15750,163
1768376190127904.0,10000000,17772,215
1768376200127904.0,10000000,436411,1125
1768376210127904.0,10000000,738189,913
1768376220127904.0,10000000,51428,200
1768376230127904.0,10000000,18799,218
1768376240127904.0,10000000,12061,155
1768376250127904.0,10000000,21124,197
1768376260127904.0,10000000,12471,163
1768376270127904.0,10000000,764010,879
1768376280127904.0,10000000,14528,178
1768376290127904.0,10000000,21962,222
1768376300127904.0,10000000,13941,179
1768376310127904.0,10000000,20664,224
1768376320127904.0,10000000,17409,202
1768376330127904.0,10000000,17839,232
1768376340127904.0,10000000,556408,482
1768376350127904.0,10000000,18917,222
1768376360127904.0,10000000,13573,174
1768376370127904.0,10000000,15322,198
1768376380127904.0,10000000,71561,349
1768376390127904.0,10000000,17479,226
1768376400127904.0,10000000,535794,418
1768376410127904.0,10000000,16773,200
1768376420127904.0,10000000,14241,183
1768376430127904.0,10000000,20639,226
1768376440127904.0,10000000,16099,202
1768376450127904.0,10000000,14969,193
1768376460127904.0,10000000,21522,230
1768376470127904.0,10000000,18190,215
1768376480127904.0,10000000,14613,179
1768376490127904.0,10000000,16666,215
1768376500127904.0,10000000,15259,188
1768376510127904.0,10000000,106261,465
1768376520127904.0,10000000,25761,230
1768376530127904.0,10000000,23883,247
1768376540127904.0,10000000,18140,205
1768376550127904.0,10000000,554697,739
1768376560127904.0,10000000,17119,197
1768376570127904.0,10000000,16235,210
1768376580127904.0,10000000,15713,193
1768376590127904.0,10000000,18349,223
1768376600127904.0,10000000,12249,157
1768376610127904.0,10000000,17750,231
1768376620127904.0,10000000,15003,194
1768376630127904.0,10000000,15437,199
1768376640127904.0,10000000,15413,189
1768376650127904.0,10000000,16785,201
1768376660127904.0,10000000,14467,186
1768376670127904.0,10000000,15416,199
1768376680127904.0,10000000,14475,186
1768376690127904.0,10000000,16349,211
1768376700127904.0,10000000,15171,187
1768376710127904.0,10000000,17745,213
1768376720127904.0,10000000,13969,179
1768376730127904.0,10000000,14560,188
1768376740127904.0,10000000,15643,201
1768376750127904.0,10000000,15139,196
1768376760127904.0,10000000,13808,177
1768376770127904.0,10000000,25699,232
1768376780127904.0,10000000,606202,678
1768376790127904.0,10000000,670477,745
1768376800127904.0,10000000,762496,869
1768376810127904.0,10000000,956182,1032
1768376820127904.0,10000000,818123,959
1768376830127904.0,10000000,976882,1073
1768376840127904.0,10000000,1024050,1090
1768376850127904.0,10000000,1101863,1113
1768376860127904.0,10000000,15338439,6515
1768376870127904.0,10000000,137104966,16138
1768376880127904.0,10000000,128867470,12691
1768376890127904.0,10000000,126444053,13898
1768376900127904.0,10000000,130970540,18292
1768376910127904.0,10000000,114929754,14587
1768376920127904.0,10000000,17401,226
1768376930127904.0,10000000,23346,258
1768376940127904.0,10000000,21590,227
1768376950127904.0,10000000,710004,918
1768376960127904.0,10000000,31046,224
1768376970127904.0,10000000,648701,739
1768376980127904.0,10000000,15857,203
1768376990127904.0,10000000,18835,228
1768377000127904.0,10000000,15811,199
1768377010127904.0,10000000,21735,258
1768377020127904.0,10000000,15233,197
1768377030127904.0,10000000,17026,221
1768377040127904.0,10000000,15528,201
1768377050127904.0,10000000,18315,237
1768377060127904.0,10000000,3466081,1381
1768377070127904.0,10000000,24164,249
1768377080127904.0,10000000,21377,200
1768377090127904.0,10000000,42521,260
1768377100127904.0,10000000,3996664,2011
1768377110127904.0,10000000,17263,213
1768377120127904.0,10000000,15220,196
1768377130127904.0,10000000,18985,229
1768377140127904.0,10000000,15941,197
1768377150127904.0,10000000,17264,225
1768377160127904.0,10000000,15323,197
